# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
    2704.771      401.900    46918.250   164060.465
    2704.890      387.600    46918.250   164060.465
    2705.009      394.700    46918.250   164060.465
    2705.128      391.700    46918.250   164060.465
    2705.245      399.600    46918.250   164060.465
    2705.365      424.200    46918.250   164060.465
    2705.488      421.000    46918.250   164060.465
    2705.607      381.300    46918.250   164060.465
    2705.727      392.600    46918.250   164060.465
    2705.847      377.500    46918.250   164060.465
    2705.969      409.100    46918.250   164060.465
    2706.098      432.000    46918.250   164060.465
    2706.230      453.500    46918.250   164060.465
    2706.358      399.400    46918.250   164060.465
    2706.480      417.000    46918.250   164060.465
    2706.603      384.000    46918.250   164060.465
    2706.722      431.200    46918.250   164060.465
    2706.843      386.900    46918.250   164060.465
    2706.962      404.500    46918.250   164060.465
    2707.080      416.600    46918.250   164060.465
    2707.200      368.900    46918.250   164060.465
    2707.333      336.300    46918.250   164060.465
    2707.450      435.300    46918.250   164060.465
    2707.572      398.200    46918.250   164060.465
    2707.692      421.500    46918.250   164060.465
    2707.813      417.500    46918.250   164060.465
    2707.935      397.300    46918.250   164060.465
    2708.056      414.200    46918.250   164060.465
    2708.177      407.500    46918.250   164060.465
    2708.297      416.100    46918.250   164060.465
    2708.417      419.700    46918.250   164060.465
    2708.539      382.800    46918.250   164060.465
    2708.662      404.600    46918.250   164060.465
    2708.783      415.300    46918.250   164060.465
    2708.901      406.100    46918.250   164060.465
    2709.023      377.100    46918.250   164060.465
    2709.147      378.800    46918.250   164060.465
    2709.270      380.100    46918.250   164060.465
    2709.389      393.300    46918.250   164060.465
    2709.515      425.200    46918.250   164060.465
    2709.648      449.500    46918.250   164060.465
    2709.797      406.400    46918.250   164060.465
    2709.931      457.200    46918.250   164060.465
    2710.060      415.300    46918.250   164060.465
    2710.184      421.400    46918.250   164060.465
    2710.310      416.100    46918.250   164060.465
    2710.435      401.400    46918.250   164060.465
    2710.557      379.500    46918.250   164060.465
    2710.675      412.800    46918.250   164060.465
    2710.799      413.400    46918.250   164060.465
    2710.917      378.600    46918.250   164060.465
    2711.042      416.500    46918.250   164060.465
    2711.166      402.800    46918.250   164060.465
    2711.286      397.000    46918.250   164060.465
    2711.406      394.100    46918.250   164060.465
    2711.526      394.100    46918.250   164060.465
    2711.651      394.800    46918.250   164060.465
    2711.775      375.400    46918.250   164060.465
    2711.905      428.800    46918.250   164060.465
    2712.034      461.100    46918.250   164060.465
    2712.166      430.400    46918.250   164060.465
    2712.294      431.500    46918.250   164060.465
    2712.419      391.800    46918.250   164060.465
    2712.539      386.300    46918.250   164060.465
    2712.663      409.800    46918.250   164060.465
    2712.786      411.700    46918.250   164060.465
    2712.907      417.900    46918.250   164060.465
    2713.027      412.200    46918.250   164060.465
    2713.152      399.900    46918.250   164060.465
    2713.271      416.400    46918.250   164060.465
    2713.388      405.700    46918.250   164060.465
    2713.506      409.700    46918.250   164060.465
    2713.626      395.600    46918.250   164060.465
    2713.745      403.800    46918.250   164060.465
    2713.864      387.800    46918.250   164060.465
    2713.980      448.200    46918.250   164060.465
    2714.100      448.900    46918.250   164060.465
    2714.223      441.800    46918.250   164060.465
    2714.347      432.800    46918.250   164060.465
    2714.472      435.800    46918.250   164060.465
    2714.598      397.000    46918.250   164060.465
    2714.719      386.600    46918.250   164060.465
    2714.838      393.500    46918.250   164060.465
    2714.955      431.600    46918.250   164060.465
    2715.075      412.400    46918.250   164060.465
    2715.197      415.400    46918.250   164060.465
    2715.319      421.200    46918.250   164060.465
    2715.443      418.600    46918.250   164060.465
    2715.567      394.300    46918.250   164060.465
    2715.689      415.400    46918.250   164060.465
    2715.812      420.600    46918.250   164060.465
    2715.935      394.300    46918.250   164060.465
    2716.057      424.600    46912.207   164054.465
    2716.182      325.100    46915.301   164057.465
    2716.305      438.800    46918.137   164060.465
    2716.426      388.900    46918.137   164060.465
    2716.544      435.600    46918.137   164060.465
    2716.670      418.300    46918.137   164060.465
    2716.792      412.800    46918.137   164060.465
    2716.918      445.800    46918.137   164060.465
    2717.042      423.600    46918.137   164060.465
    2717.162      407.100    46918.137   164060.465
    2717.287      398.300    46918.137   164060.465
    2717.408      375.000    46918.137   164060.465
    2717.530      387.100    46918.137   164060.465
    2717.649      382.800    46918.137   164060.465
    2717.776      412.200    46918.137   164060.465
    2717.909      424.300    46918.137   164060.465
    2718.042      461.800    46918.137   164060.465
    2718.173      420.600    46918.137   164060.465
    2718.297      389.800    46918.137   164060.465
    2718.418      428.500    46918.137   164060.465
    2718.542      424.900    46918.137   164060.465
    2718.667      412.700    46918.137   164060.465
    2718.790      436.500    46918.137   164060.465
    2718.916      409.000    46918.137   164060.465
    2719.038      412.700    46918.137   164060.465
    2719.162      421.000    46918.137   164060.465
    2719.288      399.200    46918.137   164060.465
    2719.411      380.300    46918.137   164060.465
    2719.531      378.800    46918.137   164060.465
    2719.653      384.300    46918.137   164060.465
    2719.783      414.700    46918.137   164060.465
    2719.915      445.000    46918.137   164060.465
    2720.049      425.800    46918.137   164060.465
    2720.175      428.900    46918.137   164060.465
    2720.298      390.600    46918.137   164060.465
    2720.418      395.900    46918.137   164060.465
    2720.539      403.600    46918.137   164060.465
    2720.663      381.400    46918.137   164060.465
    2720.787      388.900    46918.137   164060.465
    2720.907      402.400    46918.137   164060.465
    2721.029      397.800    46918.137   164060.465
    2721.150      419.500    46918.137   164060.465
    2721.274      386.800    46918.137   164060.465
    2721.398      396.400    46918.137   164060.465
    2721.520      405.200    46918.137   164060.465
    2721.650      420.900    46918.137   164060.465
    2721.783      465.300    46918.137   164060.465
    2721.912      428.700    46918.137   164060.465
    2722.042      429.300    46918.137   164060.465
    2722.171      431.800    46918.137   164060.465
    2722.295      395.300    46918.137   164060.465
    2722.417      391.600    46918.137   164060.465
    2722.539      403.300    46918.137   164060.465
    2722.661      385.100    46918.137   164060.465
    2722.783      384.700    46918.137   164060.465
    2722.902      395.400    46918.137   164060.465
    2723.031      368.700    46918.137   164060.465
    2723.158      450.500    46918.137   164060.465
    2723.287      427.400    46918.137   164060.465
    2723.421      438.900    46918.137   164060.465
    2723.549      418.900    46918.137   164060.465
    2723.672      391.800    46918.137   164060.465
    2723.792      379.300    46918.137   164060.465
    2723.916      397.800    46918.137   164060.465
    2724.039      379.800    46918.137   164060.465
    2724.160      385.800    46918.137   164060.465
    2724.282      404.400    46918.137   164060.465
    2724.401      380.700    46918.137   164060.465
    2724.530      409.200    46918.137   164060.465
    2724.658      456.100    46918.137   164060.465
    2724.791      437.600    46918.137   164060.465
    2724.918      396.600    46918.137   164060.465
    2725.039      419.000    46918.137   164060.465
    2725.163      443.200    46918.137   164060.465
    2725.289      406.100    46918.137   164060.465
    2725.415      403.800    46918.137   164060.465
    2725.538      421.700    46918.137   164060.465
    2725.662      403.200    46918.137   164060.465
    2725.783      391.100    46918.137   164060.465
    2725.904      422.300    46918.137   164060.465
    2726.024      417.100    46918.137   164060.465
    2726.145      405.600    46918.137   164060.465
    2726.263      411.200    46918.137   164060.465
    2726.382      391.300    46918.137   164060.465
    2726.499      403.200    46918.137   164060.465
    2726.619      403.400    46918.137   164060.465
    2726.737      403.400    46918.137   164060.465
    2726.856      460.800    46918.137   164060.465
    2726.980      389.000    46918.137   164060.465
    2727.101      458.800    46918.137   164060.465
    2727.232      409.300    46918.137   164060.465
    2727.354      385.900    46918.137   164060.465
    2727.473      433.800    46918.137   164060.465
    2727.593      391.100    46918.137   164060.465
    2727.711      403.100    46918.137   164060.465
    2727.830      393.100    46918.137   164060.465
    2727.947      422.600    46918.137   164060.465
    2728.068      395.200    46918.137   164060.465
    2728.187      387.400    46927.160   164069.465
    2728.303      422.200    46915.266   164057.465
    2728.423      386.900    46918.102   164060.465
    2728.542      401.600    46918.102   164060.465
    2728.664      413.900    46918.102   164060.465
    2728.788      391.000    46918.102   164060.465
    2728.910      390.300    46918.102   164060.465
    2729.031      378.300    46918.102   164060.465
    2729.150      392.100    46918.102   164060.465
    2729.278      430.400    46918.102   164060.465
    2729.413      416.300    46918.102   164060.465
    2729.547      440.700    46918.102   164060.465
    2729.681      441.700    46918.102   164060.465
    2729.807      417.400    46918.102   164060.465
    2729.933      415.500    46918.102   164060.465
    2730.059      401.700    46918.102   164060.465
    2730.181      391.700    46918.102   164060.465
    2730.301      391.900    46918.102   164060.465
    2730.418      397.900    46918.102   164060.465
    2730.541      442.800    46918.102   164060.465
    2730.663      396.100    46918.102   164060.465
    2730.784      384.100    46918.102   164060.465
    2730.907      400.300    46918.102   164060.465
    2731.026      405.000    46918.102   164060.465
    2731.152      384.300    46918.102   164060.465
    2731.272      382.900    46918.102   164060.465
    2731.397      391.100    46918.102   164060.465
    2731.517      416.600    46918.102   164060.465
    2731.645      448.500    46918.102   164060.465
    2731.789      456.600    46918.102   164060.465
    2731.916      430.100    46927.125   164069.465
    2732.042      433.800    46914.926   164057.465
    2732.171      394.300    46918.020   164060.465
    2732.292      425.100    46918.020   164060.465
    2732.417      421.000    46918.020   164060.465
    2732.541      399.900    46918.020   164060.465
    2732.666      427.300    46918.020   164060.465
    2732.788      390.500    46918.020   164060.465
    2732.910      381.800    46918.020   164060.465
    2733.031      387.400    46918.020   164060.465
    2733.150      386.000    46918.020   164060.465
    2733.275      395.100    46918.020   164060.465
    2733.408      440.500    46918.020   164060.465
    2733.541      441.000    46918.020   164060.465
    2733.671      420.600    46918.020   164060.465
    2733.798      306.200    46918.020   164060.465
    2733.925      288.300    46918.020   164060.465
    2734.049      390.500    46918.020   164060.465
    2734.169      396.200    46918.020   164060.465
    2734.288      375.700    46918.020   164060.465
    2734.410      396.600    46918.020   164060.465
    2734.531      411.400    46918.020   164060.465
    2734.650      411.300    46918.020   164060.465
    2734.775      385.500    46918.020   164060.465
    2734.899      393.800    46918.020   164060.465
    2735.023      380.300    46918.020   164060.465
    2735.146      409.200    46918.020   164060.465
    2735.273      425.000    46918.020   164060.465
    2735.404      453.800    46918.020   164060.465
    2735.537      427.400    46918.020   164060.465
    2735.661      416.800    46918.020   164060.465
    2735.786      426.200    46918.020   164060.465
    2735.913      433.600    46918.020   164060.465
    2736.039      419.900    46918.020   164060.465
    2736.163      391.600    46918.020   164060.465
    2736.289      458.600    46912.312   164054.465
    2736.415      419.100    46918.242   164060.465
    2736.539      390.500    46918.242   164060.465
    2736.662      401.400    46918.242   164060.465
    2736.784      390.100    46918.242   164060.465
    2736.905      399.000    46918.242   164060.465
    2737.025      409.600    46918.242   164060.465
    2737.150      369.600    46918.242   164060.465
    2737.276      400.400    46918.242   164060.465
    2737.411      442.400    46918.242   164060.465
    2737.545      444.000    46918.242   164060.465
    2737.674      421.900    46918.242   164060.465
    2737.798      407.100    46918.242   164060.465
    2737.921      385.900    46918.242   164060.465
    2738.040      447.400    46918.242   164060.465
    2738.165      409.000    46918.242   164060.465
    2738.290      442.400    46918.242   164060.465
    2738.417      415.600    46918.242   164060.465
    2738.542      420.900    46918.242   164060.465
    2738.670      434.300    46918.242   164060.465
    2738.797      407.800    46918.242   164060.465
    2738.919      410.500    46918.242   164060.465
    2739.044      438.300    46918.242   164060.465
    2739.167      397.300    46918.242   164060.465
    2739.290      394.400    46918.242   164060.465
    2739.412      432.800    46918.242   164060.465
    2739.537      406.000    46918.242   164060.465
    2739.660      412.000    46918.242   164060.465
    2739.781      406.200    46918.242   164060.465
    2739.899      412.500    46918.242   164060.465
    2740.016      394.600    46918.242   164060.465
    2740.132      396.900    46918.242   164060.465
    2740.248      422.800    46918.242   164060.465
    2740.369      408.900    46918.242   164060.465
    2740.489      403.500    46918.242   164060.465
    2740.608      388.200    46918.242   164060.465
    2740.724      413.100    46918.242   164060.465
    2740.842      403.600    46918.242   164060.465
    2740.959      394.600    46918.242   164060.465
    2741.075      395.500    46918.242   164060.465
    2741.191      421.900    46918.242   164060.465
    2741.313      388.500    46918.242   164060.465
    2741.431      395.900    46918.242   164060.465
    2741.547      401.400    46918.242   164060.465
    2741.667      423.200    46918.242   164060.465
    2741.789      391.600    46918.242   164060.465
    2741.912      383.600    46918.242   164060.465
    2742.034      390.800    46918.242   164060.465
    2742.155      402.300    46918.242   164060.465
    2742.274      406.700    46918.242   164060.465
    2742.394      389.100    46918.242   164060.465
    2742.513      384.500    46918.242   164060.465
    2742.632      391.800    46918.242   164060.465
    2742.754      271.700    46918.242   164060.465
    2742.874      326.200    46918.242   164060.465
    2743.000      486.900    46918.242   164060.465
    2743.120      413.200    46918.242   164060.465
    2743.238      394.400    46918.242   164060.465
    2743.355      378.800    46918.242   164060.465
    2743.476      384.400    46918.242   164060.465
    2743.599      401.200    46918.242   164060.465
    2743.719      392.100    46918.242   164060.465
    2743.840      406.800    46918.242   164060.465
    2743.968      419.300    46918.242   164060.465
    2744.096      431.000    46918.242   164060.465
    2744.229      449.400    46918.242   164060.465
    2744.356      393.200    46918.242   164060.465
    2744.478      386.500    46918.242   164060.465
    2744.597      407.100    46918.242   164060.465
    2744.715      395.800    46918.242   164060.465
    2744.831      422.200    46918.242   164060.465
    2744.952      387.900    46918.242   164060.465
    2745.070      393.900    46918.242   164060.465
    2745.187      428.100    46918.242   164060.465
    2745.309      410.400    46918.242   164060.465
    2745.431      400.400    46918.242   164060.465
    2745.551      384.800    46918.242   164060.465
    2745.667      397.100    46918.242   164060.465
    2745.788      398.800    46918.242   164060.465
    2745.911      405.400    46918.242   164060.465
    2746.032      403.400    46918.242   164060.465
    2746.153      384.600    46918.242   164060.465
    2746.273      401.800    46918.242   164060.465
    2746.396      389.500    46918.242   164060.465
    2746.517      409.600    46918.242   164060.465
    2746.633      392.800    46918.242   164060.465
    2746.752      393.000    46918.242   164060.465
    2746.872      433.800    46918.242   164060.465
    2746.994      461.800    46918.242   164060.465
    2747.115      437.800    46918.242   164060.465
    2747.232      395.600    46918.242   164060.465
    2747.348      427.200    46918.242   164060.465
    2747.468      388.000    46918.242   164060.465
    2747.586      394.300    46918.242   164060.465
    2747.703      429.300    46918.242   164060.465
    2747.824      404.800    46918.242   164060.465
    2747.945      413.200    46918.242   164060.465
    2748.066      404.800    46918.242   164060.465
    2748.187      386.400    46918.242   164060.465
    2748.306      423.900    46918.242   164060.465
    2748.429      403.400    46918.242   164060.465
    2748.550      386.700    46918.242   164060.465
    2748.670      418.600    46918.242   164060.465
    2748.791      415.300    46918.242   164060.465
    2748.912      391.000    46918.242   164060.465
    2749.034      391.300    46918.242   164060.465
    2749.154      376.600    46918.242   164060.465
    2749.274      402.600    46924.172   164066.465
    2749.398      380.700    46912.383   164054.465
    2749.518      405.300    46918.312   164060.465
    2749.639      418.200    46918.312   164060.465
    2749.755      388.400    46918.312   164060.465
    2749.874      423.500    46918.312   164060.465
    2749.998      418.900    46918.312   164060.465
    2750.120      404.200    46918.312   164060.465
    2750.251      453.800    46918.312   164060.465
    2750.384      426.900    46918.312   164060.465
    2750.512      416.500    46918.312   164060.465
    2750.637      428.900    46918.312   164060.465
    2750.763      405.400    46918.312   164060.465
    2750.886      412.100    46918.312   164060.465
    2751.010      410.000    46918.312   164060.465
    2751.134      403.400    46918.312   164060.465
    2751.256      397.600    46918.312   164060.465
    2751.377      413.000    46918.312   164060.465
    2751.498      413.000    46918.312   164060.465
    2751.619      302.200    46918.312   164060.465
    2751.746      401.500    46918.312   164060.465
    2751.866      284.100    46918.312   164060.465
    2751.986      440.200    46918.312   164060.465
    2752.110      266.800    46918.312   164060.465
    2752.238      403.800    46918.312   164060.465
    2752.356      420.500    46918.312   164060.465
    2752.474      368.100    46918.312   164060.465
    2752.603      322.200    46918.312   164060.465
    2752.731      370.400    46918.312   164060.465
    2752.850      385.900    46918.312   164060.465
    2752.969      400.200    46918.312   164060.465
    2753.087      395.300    46918.312   164060.465
    2753.203      396.100    46918.312   164060.465
    2753.319      395.800    46918.312   164060.465
    2753.436      402.500    46918.312   164060.465
    2753.552      388.100    46918.312   164060.465
    2753.668      391.400    46918.312   164060.465
    2753.791      403.100    46918.312   164060.465
    2753.910      410.200    46918.312   164060.465
    2754.032      386.500    46918.312   164060.465
    2754.153      400.900    46918.312   164060.465
    2754.273      388.700    46918.312   164060.465
    2754.389      387.100    46918.312   164060.465
    2754.508      391.800    46918.312   164060.465
    2754.628      387.700    46927.336   164069.465
    2754.750      451.300    46915.105   164057.465
    2754.871      488.600    46918.199   164060.465
    2754.987      402.800    46918.199   164060.465
    2755.104      462.800    46918.199   164060.465
    2755.227      402.600    46918.199   164060.465
    2755.349      445.200    46918.199   164060.465
    2755.473      424.300    46918.199   164060.465
    2755.606      452.900    46918.199   164060.465
    2755.733      387.700    46918.199   164060.465
    2755.854      427.000    46918.199   164060.465
    2755.976      435.900    46918.199   164060.465
    2756.102      422.100    46918.199   164060.465
    2756.225      385.700    46918.199   164060.465
    2756.344      429.400    46918.199   164060.465
    2756.465      409.200    46918.199   164060.465
    2756.587      422.000    46918.199   164060.465
    2756.711      414.200    46918.199   164060.465
    2756.834      414.600    46918.199   164060.465
    2756.957      396.900    46918.199   164060.465
    2757.078      417.000    46918.199   164060.465
    2757.200      421.700    46918.199   164060.465
    2757.323      421.300    46918.199   164060.465
    2757.447      393.200    46918.199   164060.465
    2757.569      416.600    46918.199   164060.465
    2757.691      405.100    46918.199   164060.465
    2757.812      420.700    46918.199   164060.465
    2757.936      420.600    46918.199   164060.465
    2758.059      418.100    46918.199   164060.465
    2758.184      394.400    46918.199   164060.465
    2758.305      412.600    46918.199   164060.465
    2758.427      377.600    46918.199   164060.465
    2758.546      436.100    46918.199   164060.465
    2758.667      425.000    46918.199   164060.465
    2758.792      400.000    46919.051   164060.465
    2758.915      390.100    46919.051   164060.465
    2759.038      425.400    46919.051   164060.465
    2759.162      404.300    46919.051   164060.465
    2759.283      406.200    46919.051   164060.465
    2759.404      417.100    46919.051   164060.465
    2759.522      402.700    46919.051   164060.465
    2759.638      411.500    46919.051   164060.465
    2759.757      415.500    46919.051   164060.465
    2759.878      405.500    46919.051   164060.465
    2759.999      427.000    46919.051   164060.465
    2760.120      385.900    46919.051   164060.465
    2760.239      411.800    46919.051   164060.465
    2760.359      393.100    46919.051   164060.465
    2760.475      427.900    46919.051   164060.465
    2760.595      395.100    46919.051   164060.465
    2760.711      395.200    46919.051   164060.465
    2760.827      395.800    46919.051   164060.465
    2760.944      396.800    46919.051   164060.465
    2761.060      396.700    46919.051   164060.465
    2761.175      389.500    46919.051   164060.465
    2761.291      387.500    46919.051   164060.465
    2761.412      391.500    46919.051   164060.465
    2761.535      398.700    46919.051   164060.465
    2761.655      403.600    46919.051   164060.465
    2761.777      383.900    46919.051   164060.465
    2761.897      392.700    46919.051   164060.465
    2762.019      404.200    46919.051   164060.465
    2762.137      392.200    46919.051   164060.465
    2762.256      379.000    46919.051   164060.465
    2762.380      442.600    46919.051   164060.465
    2762.507      429.400    46919.051   164060.465
    2762.638      460.800    46919.051   164060.465
    2762.772      431.600    46919.051   164060.465
    2762.905      443.600    46919.051   164060.465
    2763.033      441.100    46919.051   164060.465
    2763.165      426.300    46919.051   164060.465
    2763.291      383.500    46919.051   164060.465
    2763.411      373.500    46919.051   164060.465
    2763.532      401.000    46919.051   164060.465
    2763.651      421.800    46919.051   164060.465
    2763.771      373.100    46919.051   164060.465
    2763.899      372.800    46919.051   164060.465
    2764.020      383.400    46919.051   164060.465
    2764.145      416.100    46919.051   164060.465
    2764.274      428.600    46919.051   164060.465
    2764.407      460.100    46919.051   164060.465
    2764.535      444.500    46919.051   164060.465
    2764.663      422.500    46919.051   164060.465
    2764.788      394.200    46919.051   164060.465
    2764.910      433.500    46919.051   164060.465
    2765.035      435.800    46919.051   164060.465
    2765.161      427.800    46919.051   164060.465
    2765.289      432.200    46919.051   164060.465
    2765.417      401.600    46919.051   164060.465
    2765.539      409.900    46919.051   164060.465
    2765.663      421.100    46919.051   164060.465
    2765.787      421.200    46919.051   164060.465
    2765.910      405.100    46919.051   164060.465
    2766.034      388.000    46919.051   164060.465
    2766.157      380.900    46919.051   164060.465
    2766.278      402.500    46919.051   164060.465
    2766.397      402.400    46919.051   164060.465
    2766.519      398.400    46919.051   164060.465
    2766.640      399.400    46919.051   164060.465
    2766.760      383.500    46919.051   164060.465
    2766.880      393.200    46919.051   164060.465
    2767.002      418.000    46919.051   164060.465
    2767.128      435.500    46919.051   164060.465
    2767.257      448.300    46919.051   164060.465
    2767.388      441.300    46919.051   164060.465
    2767.526      459.100    46919.051   164060.465
    2767.674      450.900    46919.051   164060.465
    2767.799      387.900    46919.051   164060.465
    2767.920      406.800    46919.051   164060.465
    2768.040      391.900    46919.051   164060.465
    2768.163      409.900    46919.051   164060.465
    2768.285      404.900    46919.051   164060.465
    2768.406      381.300    46919.051   164060.465
    2768.526      386.500    46919.051   164060.465
    2768.652      371.200    46919.051   164060.465
    2768.775      435.900    46919.051   164060.465
    2768.907      434.000    46919.051   164060.465
    2769.040      432.500    46919.051   164060.465
    2769.166      434.000    46919.051   164060.465
    2769.295      421.800    46919.051   164060.465
    2769.421      412.500    46919.051   164060.465
    2769.544      249.000    46919.051   164060.465
    2769.674      424.700    46919.051   164060.465
    2769.800      394.400    46919.051   164060.465
    2769.922      403.600    46919.051   164060.465
    2770.043      418.200    46919.051   164060.465
    2770.165      425.000    46919.051   164060.465
    2770.290      413.000    46919.051   164060.465
    2770.416      431.400    46919.051   164060.465
    2770.538      410.800    46919.051   164060.465
    2770.660      386.000    46919.051   164060.465
    2770.782      414.100    46919.051   164060.465
    2770.900      408.700    46919.051   164060.465
    2771.022      379.100    46919.051   164060.465
    2771.145      374.400    46919.051   164060.465
    2771.267      393.400    46919.051   164060.465
    2771.396      460.300    46919.051   164060.465
    2771.541      456.900    46919.051   164060.465
    2771.671      427.000    46919.051   164060.465
    2771.794      383.500    46919.051   164060.465
    2771.914      404.500    46919.051   164060.465
    2772.035      391.200    46919.051   164060.465
    2772.158      403.800    46912.043   164054.465
    2772.277      406.100    46918.230   164060.465
    2772.393      415.300    46918.230   164060.465
    2772.511      401.800    46918.230   164060.465
    2772.630      408.300    46918.230   164060.465
    2772.750      394.900    46918.230   164060.465
    2772.869      416.300    46918.230   164060.465
    2772.989      402.800    46918.230   164060.465
    2773.109      396.700    46918.230   164060.465
    2773.227      440.300    46918.230   164060.465
    2773.347      436.900    46918.230   164060.465
    2773.469      444.600    46918.230   164060.465
    2773.592      437.100    46918.230   164060.465
    2773.716      428.300    46918.230   164060.465
    2773.840      428.300    46918.230   164060.465
    2773.963      394.000    46918.230   164060.465
    2774.085      399.900    46918.230   164060.465
    2774.205      425.200    46918.230   164060.465
    2774.327      397.500    46918.230   164060.465
    2774.448      412.300    46918.230   164060.465
    2774.569      420.100    46918.230   164060.465
    2774.691      377.200    46918.230   164060.465
    2774.810      403.000    46918.230   164060.465
    2774.929      432.500    46918.230   164060.465
    2775.052      410.100    46918.230   164060.465
    2775.174      409.900    46918.230   164060.465
    2775.296      398.100    46918.230   164060.465
    2775.417      393.800    46918.230   164060.465
    2775.538      408.500    46918.230   164060.465
    2775.661      403.800    46918.230   164060.465
    2775.782      401.400    46918.230   164060.465
    2775.904      395.400    46918.230   164060.465
    2776.025      411.700    46918.230   164060.465
    2776.151      400.600    46912.215   164054.465
    2776.272      400.500    46918.145   164060.465
    2776.395      382.900    46918.145   164060.465
    2776.515      393.900    46918.145   164060.465
    2776.634      402.800    46918.145   164060.465
    2776.753      401.600    46918.145   164060.465
    2776.870      455.600    46918.145   164060.465
    2776.991      430.300    46918.145   164060.465
    2777.111      431.400    46918.145   164060.465
    2777.232      410.700    46918.145   164060.465
    2777.354      388.600    46918.145   164060.465
    2777.475      392.300    46918.145   164060.465
    2777.595      402.300    46918.145   164060.465
    2777.716      394.500    46918.145   164060.465
    2777.838      418.200    46918.145   164060.465
    2777.960      414.000    46918.145   164060.465
    2778.076      393.800    46918.145   164060.465
    2778.195      381.400    46918.145   164060.465
    2778.317      403.600    46918.145   164060.465
    2778.443      436.200    46918.145   164060.465
    2778.575      451.500    46918.145   164060.465
    2778.710      460.200    46918.145   164060.465
    2778.837      426.000    46918.145   164060.465
    2778.960      413.200    46918.145   164060.465
    2779.084      395.000    46918.145   164060.465
    2779.205      400.300    46918.145   164060.465
    2779.325      418.900    46918.145   164060.465
    2779.447      386.400    46918.145   164060.465
    2779.566      395.900    46918.145   164060.465
    2779.685      394.100    46918.145   164060.465
    2779.802      395.300    46918.145   164060.465
    2779.918      411.700    46918.145   164060.465
    2780.042      390.700    46918.145   164060.465
    2780.165      455.900    46918.145   164060.465
    2780.285      380.700    46918.145   164060.465
    2780.406      401.300    46918.145   164060.465
    2780.528      408.500    46918.145   164060.465
    2780.648      479.000    46918.145   164060.465
    2780.771      388.200    46918.145   164060.465
    2780.897      362.900    46918.145   164060.465
    2781.020      473.400    46918.145   164060.465
    2781.149      462.100    46918.145   164060.465
    2781.273      432.200    46918.145   164060.465
    2781.396      361.800    46918.145   164060.465
    2781.525      448.800    46918.145   164060.465
    2781.649      481.700    46918.145   164060.465
    2781.770      386.400    46918.145   164060.465
    2781.889      406.100    46918.145   164060.465
    2782.007      424.000    46918.145   164060.465
    2782.127      412.000    46918.145   164060.465
    2782.249      411.400    46918.145   164060.465
    2782.370      429.200    46918.145   164060.465
    2782.494      416.400    46918.145   164060.465
    2782.618      411.400    46918.145   164060.465
    2782.742      412.100    46918.145   164060.465
    2782.866      424.900    46918.145   164060.465
    2782.991      412.500    46918.145   164060.465
    2783.115      417.500    46918.145   164060.465
    2783.239      417.100    46924.332   164066.465
    2783.364      415.500    46915.348   164057.465
    2783.489      421.400    46918.441   164060.465
    2783.615      421.600    46918.441   164060.465
    2783.741      405.100    46918.441   164060.465
    2783.864      423.100    46918.441   164060.465
    2783.989      408.500    46918.441   164060.465
    2784.114      419.500    46918.441   164060.465
    2784.238      410.000    46918.441   164060.465
    2784.363      407.200    46918.441   164060.465
    2784.485      427.200    46918.441   164060.465
    2784.609      417.700    46918.441   164060.465
    2784.734      414.500    46918.441   164060.465
    2784.857      408.600    46918.441   164060.465
    2784.979      414.200    46918.441   164060.465
    2785.102      415.700    46918.441   164060.465
    2785.225      407.700    46918.441   164060.465
    2785.347      429.200    46918.441   164060.465
    2785.474      431.800    46918.441   164060.465
    2785.598      421.600    46918.441   164060.465
    2785.733      440.400    46918.441   164060.465
    2785.861      420.100    46918.441   164060.465
    2785.987      417.700    46918.441   164060.465
    2786.111      415.100    46918.441   164060.465
    2786.237      414.200    46918.441   164060.465
    2786.359      405.400    46918.441   164060.465
    2786.486      428.500    46918.441   164060.465
    2786.611      410.100    46918.441   164060.465
    2786.736      413.800    46918.441   164060.465
    2786.859      418.500    46918.441   164060.465
    2786.983      407.400    46918.441   164060.465
    2787.106      423.000    46918.441   164060.465
    2787.231      411.500    46918.441   164060.465
    2787.355      428.500    46918.441   164060.465
    2787.479      418.400    46918.441   164060.465
    2787.603      405.900    46918.441   164060.465
    2787.726      430.300    46927.465   164069.465
    2787.852      426.500    46915.227   164057.465
    2787.979      409.500    46918.320   164060.465
    2788.103      402.000    46918.320   164060.465
    2788.225      422.300    46918.320   164060.465
    2788.351      377.200    46918.320   164060.465
    2788.482      408.900    46918.320   164060.465
    2788.608      475.700    46918.320   164060.465
    2788.727      349.500    46918.320   164060.465
    2788.853      504.400    46918.320   164060.465
    2788.973      444.900    46918.320   164060.465
    2789.102      425.000    46918.320   164060.465
    2789.228      420.900    46918.320   164060.465
    2789.354      416.900    46918.320   164060.465
    2789.478      412.600    46918.320   164060.465
    2789.602      409.700    46918.320   164060.465
    2789.724      438.200    46918.320   164060.465
    2789.853      429.000    46918.320   164060.465
    2789.980      406.100    46918.320   164060.465
    2790.103      398.600    46918.320   164060.465
    2790.224      452.000    46918.320   164060.465
    2790.353      432.500    46918.320   164060.465
    2790.479      415.200    46918.320   164060.465
