# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
    3473.686       94.900    32678.797   113484.719
    3473.813       91.600    32758.102   113564.020
    3473.943       94.100    32696.211   113554.500
    3474.065      107.200    32710.648   113554.500
    3474.186       99.400    32725.602   113554.500
    3474.313       99.600    32742.102   113554.500
    3474.443      101.700    32759.582   113630.770
    3474.565       74.200    32758.105   113564.035
    3474.687      101.500    32769.855   113582.859
    3474.815       97.800    32915.047   116939.387
    3474.937      100.000    33350.129   116939.387
    3475.068      106.300    33606.629   116942.754
    3475.190       75.700    33633.824   116955.199
    3475.322       99.300    33681.508   116979.184
    3475.443      105.300    33693.781   117053.500
    3475.566       99.300    33705.473   117065.844
    3475.687       98.500    33715.727   117081.613
    3475.819       98.000    33725.348   117091.609
    3475.941       99.300    33732.082   117101.117
    3476.062      101.300    33744.262   117184.848
    3476.191      220.900    33766.707   117329.074
    3476.322      261.500    33782.977   117763.367
    3476.442       99.500    33793.805   117763.367
    3476.563      106.000    33809.016   117763.367
    3476.686       99.000    33824.227   117763.367
    3476.813       99.400    33840.727   117763.367
    3476.944      101.400    33846.539   117772.898
    3477.066        8.300    33860.668   117793.922
    3477.187       89.900    34085.293   121148.254
    3477.321       98.300    34444.801   121148.254
    3477.443      107.700    34695.117   121151.621
    3477.563       90.600    34721.430   121163.164
    3477.685       95.200    34769.469   121188.301
    3477.811       98.100    34785.211   121265.441
    3477.943      106.600    34795.426   121276.637
    3478.065       98.700    34805.012   121292.180
    3478.187      105.600    34815.070   121302.512
    3478.319       98.100    34824.574   121312.598
    3478.442       99.200    34848.988   121393.711
    3478.563       89.600    34835.242   121384.547
    3478.686       98.000    34844.523   121384.547
    3478.814      105.700    34861.023   121384.547
    3478.947       94.800    34876.750   121384.547
    3479.067       97.900    34891.961   121384.547
    3479.190      109.600    34930.336   121460.816
    3479.324       46.800    34914.258   121409.836
    3479.446       98.400    34927.562   122041.457
    3479.568      105.800    35241.684   124769.434
    3479.690       97.100    35690.676   124769.434
    3479.824       98.400    35764.996   124779.918
    3479.946       82.600    35820.320   124794.469
    3480.067       97.900    35841.285   124883.797
    3480.190      105.300    35853.801   124896.855
    3480.323       97.700    35863.176   124911.996
    3480.446       99.100    35872.891   124921.656
    3480.567       99.300    35879.512   124931.164
    3480.687       97.900    35888.699   124938.375
    3480.820      111.900    35889.289   124929.457
    3480.943       98.700    35904.359   125005.727
    3481.064       98.300    35919.570   125005.727
    3481.186       98.300    35936.070   125005.727
    3481.314       98.400    35957.211   125005.727
    3481.447      102.600    35965.762   125015.258
    3481.567        0.000    35985.176   125662.637
    3481.690      103.800    36283.492   128390.613
    3481.825       89.900    36663.836   128390.613
    3481.947      106.100    36822.488   128398.648
    3482.070       82.400    36856.398   128410.715
    3482.191      105.800    36892.258   128433.977
    3482.314       97.500    36907.652   128511.449
    3482.447       97.800    36917.723   128524.930
    3482.570       99.100    36928.477   128539.359
    3482.691      105.800    36936.652   128547.551
    3482.814       90.500    36944.066   128555.727
    3482.947      104.800    37001.730   128636.074
    3483.070       99.100    36958.355   128626.906
    3483.191       97.500    36970.215   128626.906
    3483.314       95.000    36985.941   128626.906
    3483.447      108.200    37002.184   128626.906
    3483.570       99.000    37017.395   128626.906
    3483.691      105.700    37024.902   128636.438
    3483.814       15.800    37038.234   128656.711
    3483.947      104.900    37162.148   132011.793
    3484.071       96.400    37378.395   132011.793
    3484.196      105.500    37776.141   132011.793
    3484.319       98.100    37883.520   132021.375
    3484.441       82.100    37937.418   132036.668
    3484.563      106.700    37958.238   132125.527
    3484.685       93.000    37969.766   132136.105
    3484.814      105.100    37980.676   132153.477
    3484.947       97.500    37990.707   132163.766
    3485.070       99.000    37997.461   132170.594
    3485.191       97.900    38004.793   132178.301
    3485.314      106.800    38023.660   132259.738
    3485.447      916.100    38036.754   132794.242
    3485.571      987.300    38036.770   132798.750
    3485.695     1129.600    38036.781   132794.242
    3485.820     1180.800    38036.812   132795.871
    3485.945     1192.200    38037.809   132795.871
    3486.070     1164.200    38036.867   132794.371
    3486.194     1178.800    38036.867   132794.371
    3486.318     1088.300    38036.867   132794.371
    3486.444     1161.300    38036.883   132794.371
    3486.571     1186.900    38036.898   132794.371
    3486.687     1123.900    38036.867   132794.371
    3486.813     1131.000    38036.875   132794.371
    3486.947     1157.200    38036.879   132794.371
    3487.066     1119.200    38036.898   132794.371
    3487.189     1108.300    38036.879   132795.871
    3487.307      978.500    38038.613   132793.434
    3487.428      443.000    38036.738   132791.434
    3487.548        8.400    33770.031   117719.070
    3487.669      465.800    33770.145   117719.070
    3487.783      483.800    33770.145   117719.070
    3487.908      533.600    33770.145   117719.070
    3488.026      520.900    33770.145   117719.070
    3488.141      545.400    33770.145   117719.070
    3488.264      536.500    33770.145   117719.070
    3488.383      530.400    33770.145   117719.070
    3488.507      548.000    33770.145   117719.070
    3488.629      555.900    33770.145   117719.070
    3488.751      563.500    33770.145   117719.070
    3488.872      562.300    33770.145   117719.070
    3488.994      569.800    33770.145   117719.070
    3489.116      568.800    33770.145   117719.070
    3489.239      568.800    33770.145   117719.070
    3489.362      546.400    33770.145   117719.070
    3489.485      553.700    33770.145   117719.070
    3489.608      556.800    33770.145   117719.070
    3489.730      557.100    33770.145   117719.070
    3489.852      571.600    33770.145   117719.070
    3489.974      545.500    33770.145   117719.070
    3490.097      574.300    33770.145   117719.070
    3490.221      557.100    33770.145   117719.070
    3490.345      569.800    33770.145   117719.070
    3490.467      554.300    33770.145   117719.070
    3490.590      557.300    33770.145   117719.070
    3490.712      557.600    33770.145   117719.070
    3490.834      565.200    33770.145   117719.070
    3490.956      541.000    33770.145   117719.070
    3491.078      563.600    33770.145   117719.070
    3491.202      563.100    33770.145   117719.070
    3491.327      563.200    33770.145   117719.070
    3491.449      557.200    33770.145   117719.070
    3491.573      546.500    33770.145   117719.070
    3491.696      564.200    33770.145   117719.070
    3491.819      543.400    33770.145   117719.070
    3491.941      550.000    33770.145   117719.070
    3492.063      559.200    33770.145   117719.070
    3492.184      555.900    33770.145   117719.070
    3492.306      567.400    33770.145   117719.070
    3492.429      562.100    33770.145   117719.070
    3492.550      550.600    33770.145   117719.070
    3492.672      544.500    33770.145   117719.070
    3492.793      566.400    33770.145   117719.070
    3492.915      562.300    33770.145   117719.070
    3493.036      571.000    33770.145   117719.070
    3493.158      555.200    33770.145   117719.070
    3493.280      560.900    33770.145   117719.070
    3493.403      567.900    33770.145   117719.070
    3493.527      556.600    33770.145   117719.070
    3493.651      565.400    33770.145   117719.070
    3493.774      571.100    33770.145   117719.070
    3493.897      563.000    33770.145   117719.070
    3494.019      559.500    33770.145   117719.070
    3494.143      555.200    33770.145   117719.070
    3494.265      560.700    33770.145   117719.070
    3494.388      556.700    33770.145   117719.070
    3494.510      560.600    33770.145   117719.070
    3494.633      537.000    33770.145   117719.070
    3494.757      575.200    33770.145   117719.070
    3494.880      563.300    33770.145   117719.070
    3495.002      560.800    33770.145   117719.070
    3495.125      559.800    33770.145   117719.070
    3495.249      567.700    33770.145   117719.070
    3495.372      555.200    33770.145   117719.070
    3495.496      555.500    33770.145   117719.070
    3495.620      557.900    33770.145   117719.070
    3495.744      569.700    33770.145   117719.070
    3495.869      550.600    33770.145   117719.070
    3495.992      559.700    33770.145   117719.070
    3496.116      557.800    33770.145   117719.070
    3496.239      581.500    33770.145   117719.070
    3496.363      555.900    33770.145   117719.070
    3496.485      558.700    33770.145   117719.070
    3496.609      562.200    33770.145   117719.070
    3496.731      558.500    33770.145   117719.070
    3496.855      572.500    33770.145   117719.070
    3496.977      562.500    33770.145   117719.070
    3497.100      560.900    33770.145   117719.070
    3497.223      543.300    33770.145   117719.070
    3497.346      564.500    33770.145   117719.070
    3497.469      560.900    33770.145   117719.070
    3497.592      554.200    33770.145   117719.070
    3497.714      561.700    33770.145   117719.070
    3497.837      564.800    33770.145   117719.070
    3497.959      561.900    33770.145   117719.070
    3498.082      555.000    33770.145   117719.070
    3498.205      548.800    33770.145   117719.070
    3498.329      552.200    33770.145   117719.070
    3498.450      546.400    33770.145   117719.070
    3498.573      556.200    33770.145   117719.070
    3498.695      546.800    33770.145   117719.070
    3498.820      550.300    33770.145   117719.070
    3498.943      569.500    33770.145   117719.070
    3499.070      562.300    33770.145   117719.070
    3499.195      560.100    33770.145   117719.070
    3499.319      561.600    33770.145   117719.070
    3499.445      576.700    33770.145   117719.070
    3499.570      552.600    33770.145   117719.070
    3499.693      564.700    33770.145   117719.070
    3499.817      563.500    33770.145   117719.070
    3499.939      563.000    33770.145   117719.070
    3500.062      550.800    33770.145   117719.070
    3500.185      560.900    33770.145   117719.070
    3500.312      557.600    33770.145   117719.070
    3500.440      551.500    33770.145   117719.070
    3500.564      559.100    33770.145   117719.070
    3500.686      546.700    33770.145   117719.070
    3500.814      573.600    33770.145   117719.070
    3500.940      549.700    33770.145   117719.070
    3501.065      583.900    33770.145   117719.070
    3501.188      549.200    33770.145   117719.070
    3501.316      555.400    33770.145   117719.070
    3501.440      549.200    33770.145   117719.070
    3501.563      545.100    33770.145   117719.070
    3501.685      544.600    33770.145   117719.070
    3501.811      568.800    33770.145   117719.070
    3501.935      581.500    33770.145   117719.070
    3502.061      569.200    33770.145   117719.070
    3502.184      548.300    33770.145   117719.070
    3502.310      553.900    33770.145   117719.070
    3502.436      543.200    33770.145   117719.070
    3502.562      553.400    33770.145   117719.070
    3502.688      562.100    33770.145   117719.070
    3502.818      581.800    33770.145   117719.070
    3502.942      553.300    33770.145   117719.070
    3503.066      535.600    33770.145   117719.070
    3503.189      583.200    33770.145   117719.070
    3503.313      548.200    33770.145   117719.070
    3503.435      550.100    33770.145   117719.070
    3503.562      554.500    33770.145   117719.070
    3503.687      551.700    33770.145   117719.070
    3503.811      563.300    33770.145   117719.070
    3503.941      564.100    33770.145   117719.070
    3504.063      563.400    33770.145   117719.070
    3504.188      568.200    33770.145   117719.070
    3504.313      567.100    33770.145   117719.070
    3504.438      554.300    33770.145   117719.070
    3504.561      556.600    33770.145   117719.070
    3504.683      571.300    33770.145   117719.070
    3504.809      547.200    33770.145   117719.070
    3504.936      552.700    33770.145   117719.070
    3505.062      545.200    33770.145   117719.070
    3505.187      549.600    33770.145   117719.070
    3505.310      565.400    33770.145   117719.070
    3505.438      554.000    33770.145   117719.070
    3505.563      578.600    33770.145   117719.070
    3505.687      562.800    33770.145   117719.070
    3505.811      555.900    33770.145   117719.070
    3505.937      555.600    33770.145   117719.070
    3506.061      548.400    33770.145   117719.070
    3506.183      563.300    33770.145   117719.070
    3506.308      548.700    33770.145   117719.070
    3506.431      556.000    33770.145   117719.070
    3506.556      558.800    33770.145   117719.070
    3506.679      547.400    33770.145   117719.070
    3506.802      570.000    33770.145   117719.070
    3506.923      554.900    33770.145   117719.070
    3507.044      553.800    33770.145   117719.070
    3507.168      560.700    33770.145   117719.070
    3507.290      569.500    33770.145   117719.070
    3507.412      551.100    33770.145   117719.070
    3507.533      565.900    33770.145   117719.070
    3507.654      552.600    33770.145   117719.070
    3507.775      565.000    33770.145   117719.070
    3507.897      560.500    33770.145   117719.070
    3508.019      560.600    33770.145   117719.070
    3508.139      557.600    33770.145   117719.070
    3508.261      548.200    33770.145   117719.070
    3508.382      553.800    33770.145   117719.070
    3508.503      564.800    33770.145   117719.070
    3508.625      566.500    33770.145   117719.070
    3508.747      555.800    33770.145   117719.070
    3508.869      556.800    33770.145   117719.070
    3508.991      555.500    33770.145   117719.070
    3509.113      565.000    33770.145   117719.070
    3509.236      556.000    33770.145   117719.070
    3509.358      566.400    33770.145   117719.070
    3509.480      559.200    33770.145   117719.070
    3509.601      565.000    33770.145   117719.070
    3509.723      563.600    33770.145   117719.070
    3509.846      554.800    33770.145   117719.070
    3509.969      565.100    33770.145   117719.070
    3510.091      564.000    33770.145   117719.070
    3510.213      559.500    33770.145   117719.070
    3510.334      564.000    33770.145   117719.070
    3510.457      550.900    33770.145   117719.070
    3510.578      551.500    33770.145   117719.070
    3510.700      555.400    33770.145   117719.070
    3510.824      563.900    33770.145   117719.070
    3510.947      543.100    33770.145   117719.070
    3511.069      549.600    33770.145   117719.070
    3511.195      561.300    33770.145   117719.070
    3511.323      569.700    33770.145   117719.070
    3511.448      551.200    33770.145   117719.070
    3511.572      575.000    33770.145   117719.070
    3511.697      554.800    33770.145   117719.070
    3511.821      559.700    33770.145   117719.070
    3511.945      552.700    33770.145   117719.070
    3512.067      574.600    33770.145   117719.070
    3512.191      552.800    33770.145   117719.070
    3512.314      562.700    33770.145   117719.070
    3512.439      534.900    33770.145   117719.070
    3512.560      466.700    33770.145   117719.070
    3512.692      556.800    33770.145   117719.070
    3512.816      553.400    33770.145   117719.070
    3512.940      556.900    33770.145   117719.070
    3513.062      559.400    33770.145   117719.070
    3513.187      545.700    33770.145   117719.070
    3513.311      548.900    33770.145   117719.070
    3513.435      563.300    33770.145   117719.070
    3513.558      572.600    33770.145   117719.070
    3513.684      571.100    33770.145   117719.070
    3513.810      574.400    33770.145   117719.070
    3513.936      557.200    33770.145   117719.070
    3514.059      551.500    33770.145   117719.070
    3514.185      555.000    33770.145   117719.070
    3514.311      548.800    33770.145   117719.070
    3514.433      561.300    33770.145   117719.070
    3514.556      554.500    33770.145   117719.070
    3514.682      566.800    33770.145   117719.070
    3514.804      548.900    33770.145   117719.070
    3514.926      542.300    33770.145   117719.070
    3515.050      575.600    33770.145   117719.070
    3515.172      556.200    33770.145   117719.070
    3515.294      556.000    33770.145   117719.070
    3515.415      558.200    33770.145   117719.070
    3515.537      572.000    33770.145   117719.070
    3515.659      545.700    33770.145   117719.070
    3515.780      557.100    33770.145   117719.070
    3515.902      565.100    33770.145   117719.070
    3516.024      559.800    33770.145   117719.070
    3516.147      544.600    33770.145   117719.070
    3516.268      565.900    33770.145   117719.070
    3516.390      556.100    33770.145   117719.070
    3516.512      559.000    33770.145   117719.070
    3516.635      563.500    33770.145   117719.070
    3516.757      566.900    33770.145   117719.070
    3516.878      559.100    33770.145   117719.070
    3517.000      564.100    33770.145   117719.070
    3517.122      558.300    33770.145   117719.070
    3517.243      556.600    33770.145   117719.070
    3517.365      552.500    33770.145   117719.070
    3517.486      562.500    33770.145   117719.070
    3517.609      561.300    33770.145   117719.070
    3517.732      556.900    33770.145   117719.070
    3517.854      564.100    33770.145   117719.070
    3517.976      545.200    33770.145   117719.070
    3518.099      558.300    33770.145   117719.070
    3518.223      546.900    33770.145   117719.070
    3518.345      556.200    33770.145   117719.070
    3518.469      581.300    33770.145   117719.070
    3518.593      558.100    33770.145   117719.070
    3518.717      551.700    33770.145   117719.070
    3518.838      563.500    33770.145   117719.070
    3518.961      568.100    33770.145   117719.070
    3519.082      554.000    33770.145   117719.070
    3519.205      555.300    33770.145   117719.070
    3519.329      560.400    33770.145   117719.070
    3519.454      564.900    33770.145   117719.070
    3519.578      554.400    33770.145   117719.070
    3519.700      550.900    33770.145   117719.070
    3519.822      561.800    33770.145   117719.070
    3519.945      548.500    33770.145   117719.070
    3520.067      570.400    33770.145   117719.070
    3520.190      547.300    33770.145   117719.070
    3520.310      548.600    33770.145   117719.070
    3520.435      542.700    33770.145   117719.070
    3520.562      547.300    33770.145   117719.070
    3520.689      556.300    33770.145   117719.070
    3520.811      543.000    33770.145   117719.070
    3520.940      585.600    33770.145   117719.070
    3521.062      568.500    33770.145   117719.070
    3521.187      553.400    33770.145   117719.070
    3521.311      563.800    33770.145   117719.070
    3521.435      559.800    33770.145   117719.070
    3521.563      551.900    33770.145   117719.070
    3521.684      566.800    33770.145   117719.070
    3521.809      536.400    33770.145   117719.070
    3521.933      561.900    33770.145   117719.070
    3522.058      410.700    33770.145   117719.070
    3522.185      584.000    33770.145   117719.070
    3522.307      543.200    33770.145   117719.070
    3522.429      577.600    33770.145   117719.070
    3522.551      572.100    33770.145   117719.070
    3522.675      556.300    33770.145   117719.070
    3522.799      566.400    33770.145   117719.070
    3522.922      533.600    33770.145   117719.070
    3523.046      578.700    33770.145   117719.070
    3523.168      561.600    33770.145   117719.070
    3523.291      556.500    33770.145   117719.070
    3523.413      556.700    33770.145   117719.070
    3523.535      547.500    33770.145   117719.070
    3523.657      567.800    33770.145   117719.070
    3523.781      559.400    33770.145   117719.070
    3523.904      559.700    33770.145   117719.070
    3524.027      562.500    33770.145   117719.070
    3524.151      538.800    33770.145   117719.070
    3524.273      572.500    33770.145   117719.070
    3524.397      569.600    33770.145   117719.070
    3524.519      555.400    33770.145   117719.070
    3524.642      553.300    33770.145   117719.070
    3524.765      560.500    33770.145   117719.070
    3524.888      550.900    33770.145   117719.070
    3525.010      553.000    33770.145   117719.070
    3525.132      563.600    33770.145   117719.070
    3525.255      562.900    33770.145   117719.070
    3525.377      564.700    33770.145   117719.070
    3525.500      557.100    33770.145   117719.070
    3525.622      560.500    33770.145   117719.070
    3525.745      554.500    33770.145   117719.070
    3525.867      558.500    33770.145   117719.070
    3525.991      563.400    33770.145   117719.070
    3526.113      562.200    33770.145   117719.070
    3526.236      561.000    33770.145   117719.070
    3526.359      559.200    33770.145   117719.070
    3526.483      567.900    33770.145   117719.070
    3526.606      566.300    33770.145   117719.070
    3526.730      560.000    33770.145   117719.070
    3526.853      561.800    33770.145   117719.070
    3526.976      553.000    33770.145   117719.070
    3527.098      558.200    33770.145   117719.070
    3527.222      565.100    33770.145   117719.070
    3527.346      561.100    33770.145   117719.070
    3527.469      557.400    33770.145   117719.070
    3527.591      578.300    33770.145   117719.070
    3527.714      565.400    33770.145   117719.070
    3527.838      561.300    33770.145   117719.070
    3527.960      567.600    33770.145   117719.070
    3528.084      553.300    33770.145   117719.070
    3528.207      565.300    33770.145   117719.070
    3528.330      554.100    33770.145   117719.070
    3528.453      571.400    33770.145   117719.070
    3528.577      553.600    33770.145   117719.070
    3528.702      557.200    33770.145   117719.070
    3528.826      555.500    33770.145   117719.070
    3528.948      551.200    33770.145   117719.070
    3529.072      565.400    33770.145   117719.070
    3529.196      562.800    33770.145   117719.070
    3529.318      574.800    33770.145   117719.070
    3529.442      555.600    33770.145   117719.070
    3529.564      556.600    33770.145   117719.070
    3529.686      547.300    33770.145   117719.070
    3529.809      561.400    33770.145   117719.070
    3529.933      545.800    33770.145   117719.070
    3530.059      550.400    33770.145   117719.070
    3530.185      552.800    33770.145   117719.070
    3530.311      545.400    33770.145   117719.070
    3530.435      560.700    33770.145   117719.070
    3530.557      583.500    33770.145   117719.070
    3530.683      537.400    33770.145   117719.070
    3530.807      595.700    33770.145   117719.070
    3530.933      564.400    33770.145   117719.070
    3531.057      563.900    33770.145   117719.070
    3531.185      554.700    33770.145   117719.070
    3531.311      542.400    33770.145   117719.070
    3531.439      550.600    33770.145   117719.070
    3531.562      556.600    33770.145   117719.070
    3531.683      551.400    33770.145   117719.070
    3531.811      577.400    33770.145   117719.070
    3531.937      574.200    33770.145   117719.070
    3532.061      543.100    33770.145   117719.070
    3532.182      561.900    33770.145   117719.070
    3532.308      560.100    33770.145   117719.070
    3532.435      560.700    33770.145   117719.070
    3532.559      547.800    33770.145   117719.070
    3532.685      552.900    33770.145   117719.070
    3532.806      550.600    33770.145   117719.070
    3532.928      559.000    33770.145   117719.070
    3533.052      557.200    33770.145   117719.070
    3533.174      554.300    33770.145   117719.070
    3533.297      566.000    33770.145   117719.070
    3533.418      562.800    33770.145   117719.070
    3533.540      557.400    33770.145   117719.070
    3533.661      564.500    33770.145   117719.070
    3533.783      554.600    33770.145   117719.070
    3533.903      571.700    33770.145   117719.070
    3534.025      563.300    33770.145   117719.070
    3534.148      557.700    33770.145   117719.070
    3534.272      550.900    33770.145   117719.070
    3534.393      556.900    33770.145   117719.070
    3534.515      569.700    33770.145   117719.070
    3534.638      558.400    33770.145   117719.070
    3534.762      542.500    33770.145   117719.070
    3534.885      566.700    33770.145   117719.070
    3535.009      560.700    33770.145   117719.070
    3535.132      555.500    33770.145   117719.070
    3535.254      544.600    33770.145   117719.070
    3535.377      563.600    33770.145   117719.070
    3535.500      564.800    33770.145   117719.070
    3535.622      552.700    33770.145   117719.070
    3535.745      566.500    33770.145   117719.070
    3535.869      558.500    33770.145   117719.070
    3535.992      562.700    33770.145   117719.070
    3536.117      552.500    33770.145   117719.070
    3536.240      549.900    33770.145   117719.070
    3536.364      569.900    33770.145   117719.070
    3536.488      550.700    33770.145   117719.070
    3536.612      574.600    33770.145   117719.070
    3536.735      555.100    33770.145   117719.070
    3536.857      561.700    33770.145   117719.070
    3536.980      562.900    33770.145   117719.070
    3537.103      554.200    33770.145   117719.070
    3537.225      568.200    33770.145   117719.070
    3537.349      545.900    33770.145   117719.070
    3537.471      567.900    33770.145   117719.070
    3537.595      558.500    33770.145   117719.070
    3537.718      574.300    33770.145   117719.070
    3537.842      565.500    33770.145   117719.070
    3537.966      559.100    33770.145   117719.070
    3538.089      558.600    33770.145   117719.070
    3538.213      568.800    33770.145   117719.070
    3538.336      547.700    33770.145   117719.070
    3538.458      560.900    33770.145   117719.070
    3538.581      550.700    33770.145   117719.070
    3538.703      558.600    33770.145   117719.070
    3538.826      564.200    33770.145   117719.070
    3538.948      547.400    33770.145   117719.070
    3539.073      567.200    33770.145   117719.070
    3539.196      549.600    33770.145   117719.070
    3539.318      554.600    33770.145   117719.070
    3539.441      556.300    33770.145   117719.070
    3539.563      563.000    33770.145   117719.070
    3539.685      551.300    33770.145   117719.070
    3539.807      567.900    33770.145   117719.070
    3539.934      547.200    33770.145   117719.070
    3540.059      538.700    33770.145   117719.070
    3540.187      547.900    33770.145   117719.070
    3540.311      550.800    33770.145   117719.070
    3540.435      568.800    33770.145   117719.070
    3540.559      573.300    33770.145   117719.070
    3540.684      575.100    33770.145   117719.070
    3540.810      571.800    33770.145   117719.070
    3540.938      547.100    33770.145   117719.070
    3541.067      553.900    33770.145   117719.070
    3541.196      558.400    33770.145   117719.070
    3541.322      574.600    33770.145   117719.070
    3541.446      559.900    33770.145   117719.070
    3541.570      550.400    33770.145   117719.070
    3541.694      560.600    33770.145   117719.070
    3541.817      557.300    33770.145   117719.070
    3541.939      554.900    33770.145   117719.070
    3542.062      554.400    33770.145   117719.070
    3542.182      562.000    33770.145   117719.070
    3542.309      555.100    33770.145   117719.070
    3542.436      546.700    33770.145   117719.070
    3542.562      549.600    33770.145   117719.070
    3542.687      555.400    33770.145   117719.070
    3542.811      570.300    33770.145   117719.070
    3542.940      562.100    33770.145   117719.070
    3543.064      562.600    33770.145   117719.070
    3543.188      569.900    33770.145   117719.070
    3543.312      555.600    33770.145   117719.070
    3543.437      563.200    33770.145   117719.070
    3543.559      547.400    33770.145   117719.070
    3543.687      553.600    33770.145   117719.070
    3543.811      536.700    33770.145   117719.070
    3543.939      569.500    33770.145   117719.070
    3544.062      565.600    33770.145   117719.070
    3544.189      569.800    33770.145   117719.070
    3544.312      574.700    33770.145   117719.070
    3544.436      553.600    33770.145   117719.070
    3544.559      553.700    33770.145   117719.070
    3544.686      551.200    33770.145   117719.070
    3544.815      539.600    33770.145   117719.070
    3544.939      547.300    33770.145   117719.070
    3545.061      572.700    33770.145   117719.070
    3545.189      565.900    33770.145   117719.070
    3545.314      567.500    33770.145   117719.070
    3545.439      569.100    33770.145   117719.070
    3545.562      559.400    33770.145   117719.070
    3545.685      557.000    33770.145   117719.070
    3545.807      557.300    33770.145   117719.070
    3545.933      549.400    33770.145   117719.070
    3546.061      567.000    33770.145   117719.070
    3546.186      545.600    33770.145   117719.070
    3546.314      547.900    33770.145   117719.070
    3546.439      563.300    33770.145   117719.070
    3546.563      554.600    33770.145   117719.070
    3546.685      552.900    33770.145   117719.070
    3546.809      569.800    33770.145   117719.070
    3546.934      574.100    33770.145   117719.070
    3547.058      556.400    33770.145   117719.070
    3547.183      557.500    33770.145   117719.070
    3547.310      550.300    33770.145   117719.070
    3547.435      549.200    33770.145   117719.070
    3547.558      556.300    33770.145   117719.070
    3547.686      561.900    33770.145   117719.070
    3547.809      562.700    33770.145   117719.070
    3547.936      574.200    33770.145   117719.070
    3548.058      557.100    33770.145   117719.070
    3548.185      561.400    33770.145   117719.070
    3548.313      545.300    33770.145   117719.070
    3548.440      549.200    33770.145   117719.070
    3548.563      561.500    33770.145   117719.070
    3548.685      565.300    33770.145   117719.070
    3548.812      417.200    33770.145   117719.070
    3548.941      543.500    33770.145   117719.070
    3549.065      557.000    33770.145   117719.070
    3549.188      554.000    33770.145   117719.070
    3549.312      567.000    33770.145   117719.070
    3549.437      585.600    33770.145   117719.070
    3549.561      561.200    33770.145   117719.070
    3549.686      556.300    33770.145   117719.070
    3549.809      554.500    33770.145   117719.070
    3549.935      539.600    33770.145   117719.070
    3550.061      560.000    33770.145   117719.070
    3550.186      545.800    33770.145   117719.070
    3550.310      559.400    33770.145   117719.070
    3550.437      542.500    33770.145   117719.070
    3550.560      561.800    33770.145   117719.070
    3550.687      562.700    33770.145   117719.070
    3550.808      541.600    33770.145   117719.070
    3550.931      589.700    33770.145   117719.070
    3551.055      558.500    33770.145   117719.070
    3551.181      552.600    33770.145   117719.070
    3551.303      557.600    33770.145   117719.070
    3551.426      560.400    33770.145   117719.070
    3551.549      551.900    33770.145   117719.070
    3551.672      575.900    33770.145   117719.070
    3551.794      562.800    33770.145   117719.070
    3551.918      551.100    33770.145   117719.070
    3552.041      566.000    33770.145   117719.070
    3552.165      567.500    33770.145   117719.070
    3552.288      564.800    33770.145   117719.070
    3552.410      554.500    33770.145   117719.070
    3552.533      565.700    33770.145   117719.070
    3552.657      559.300    33770.145   117719.070
    3552.780      557.800    33770.145   117719.070
    3552.904      575.400    33770.145   117719.070
    3553.026      533.400    33770.145   117719.070
    3553.150      575.400    33770.145   117719.070
    3553.273      557.000    33770.145   117719.070
    3553.397      570.900    33770.145   117719.070
    3553.521      569.000    33770.145   117719.070
    3553.644      560.500    33770.145   117719.070
    3553.767      562.500    33770.145   117719.070
    3553.889      550.800    33770.145   117719.070
    3554.013      566.400    33770.145   117719.070
    3554.137      562.700    33770.145   117719.070
    3554.261      556.600    33770.145   117719.070
    3554.385      561.500    33770.145   117719.070
    3554.508      549.800    33770.145   117719.070
    3554.630      547.500    33770.145   117719.070
    3554.752      572.900    33770.145   117719.070
    3554.874      554.700    33770.145   117719.070
    3554.997      563.700    33770.145   117719.070
    3555.119      558.000    33770.145   117719.070
    3555.241      551.500    33770.145   117719.070
    3555.364      565.900    33770.145   117719.070
    3555.488      562.600    33770.145   117719.070
    3555.612      558.400    33770.145   117719.070
    3555.736      558.200    33770.145   117719.070
    3555.860      558.800    33770.145   117719.070
    3555.983      553.300    33770.145   117719.070
    3556.106      567.600    33770.145   117719.070
    3556.229      563.700    33770.145   117719.070
    3556.352      556.900    33770.145   117719.070
    3556.474      557.100    33770.145   117719.070
    3556.596      552.700    33770.145   117719.070
    3556.719      555.400    33770.145   117719.070
    3556.841      551.900    33770.145   117719.070
    3556.965      565.400    33770.145   117719.070
    3557.087      561.100    33770.145   117719.070
    3557.210      561.900    33770.145   117719.070
    3557.332      564.100    33770.145   117719.070
    3557.455      566.800    33770.145   117719.070
    3557.580      545.200    33770.145   117719.070
    3557.705      550.800    33770.145   117719.070
    3557.826      564.900    33770.145   117719.070
    3557.950      555.600    33770.145   117719.070
    3558.073      549.300    33770.145   117719.070
    3558.196      559.100    33770.145   117719.070
    3558.320      565.500    33770.145   117719.070
    3558.442      553.900    33770.145   117719.070
    3558.563      549.800    33770.145   117719.070
    3558.686      547.700    33770.145   117719.070
    3558.813      567.300    33770.145   117719.070
    3558.934      552.500    33770.145   117719.070
    3559.057      569.200    33770.145   117719.070
    3559.182      563.000    33770.145   117719.070
    3559.306      549.900    33770.145   117719.070
    3559.428      570.500    33770.145   117719.070
    3559.549      560.700    33770.145   117719.070
    3559.672      560.000    33770.145   117719.070
    3559.795      555.800    33770.145   117719.070
