# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
    1780.991      553.700    25228.977    86998.410
    1781.106      565.000    25228.977    86998.410
    1781.227      540.000    25228.977    86998.410
    1781.349      553.000    25228.977    86998.410
    1781.463      578.000    25228.977    86998.410
    1781.580      565.700    25228.977    86998.410
    1781.699      529.400    25228.977    86998.410
    1781.819      563.900    25228.977    86998.410
    1781.934      577.500    25228.977    86998.410
    1782.052      556.500    25228.977    86998.410
    1782.174      539.500    25228.977    86998.410
    1782.288      572.900    25228.977    86998.410
    1782.406      569.300    25228.977    86998.410
    1782.526      525.400    25228.977    86998.410
    1782.640      585.200    25228.977    86998.410
    1782.758      554.000    25228.977    86998.410
    1782.877      538.500    25228.977    86998.410
    1782.998      538.400    25228.977    86998.410
    1783.117      560.500    25228.977    86998.410
    1783.234      561.300    25228.977    86998.410
    1783.352      569.000    25228.977    86998.410
    1783.471      537.800    25228.977    86998.410
    1783.592      557.500    25228.977    86998.410
    1783.712      534.400    25228.977    86998.410
    1783.827      572.600    25228.977    86998.410
    1783.945      540.900    25228.977    86998.410
    1784.065      556.600    25228.977    86998.410
    1784.181      570.400    25228.977    86998.410
    1784.299      563.800    25228.977    86998.410
    1784.419      518.000    25228.977    86998.410
    1784.534      578.100    25228.977    86998.410
    1784.652      584.700    25228.977    86998.410
    1784.771      546.100    25228.977    86998.410
    1784.892      546.300    25228.977    86998.410
    1785.007      582.000    25228.977    86998.410
    1785.124      563.800    25228.977    86998.410
    1785.245      538.100    25228.977    86998.410
    1785.366      538.700    25228.977    86998.410
    1785.481      556.500    25228.977    86998.410
    1785.599      582.900    25228.977    86998.410
    1785.717      531.500    25228.977    86998.410
    1785.832      561.700    25228.977    86998.410
    1785.948      574.700    25228.977    86998.410
    1786.068      533.000    25228.977    86998.410
    1786.189      548.100    25228.977    86998.410
    1786.303      571.200    25228.977    86998.410
    1786.420      538.900    25228.977    86998.410
    1786.539      557.700    25228.977    86998.410
    1786.660      546.700    25228.977    86998.410
    1786.774      571.400    25228.977    86998.410
    1786.891      573.800    25228.977    86998.410
    1787.011      553.400    25228.977    86998.410
    1787.133      534.800    25228.977    86998.410
    1787.248      569.000    25228.977    86998.410
    1787.368      558.500    25228.977    86998.410
    1787.488      587.100    25228.977    86998.410
    1787.610      514.900    25228.977    86998.410
    1787.730      555.300    25228.977    86998.410
    1787.849      577.000    25228.977    86998.410
    1787.967      549.900    25228.977    86998.410
    1788.086      543.500    25228.977    86998.410
    1788.200      570.000    25228.977    86998.410
    1788.317      555.200    25228.977    86998.410
    1788.438      537.000    25228.977    86998.410
    1788.552      577.400    25228.977    86998.410
    1788.669      539.000    25228.977    86998.410
    1788.788      559.100    25228.977    86998.410
    1788.903      569.700    25228.977    86998.410
    1789.020      561.300    25228.977    86998.410
    1789.140      546.800    25228.977    86998.410
    1789.260      566.800    25228.977    86998.410
    1789.375      577.600    25228.977    86998.410
    1789.492      532.900    25228.977    86998.410
    1789.612      550.600    25228.977    86998.410
    1789.735      545.500    25228.977    86998.410
    1789.854      556.000    25228.977    86998.410
    1789.970      566.100    25228.977    86998.410
    1790.088      566.300    25228.977    86998.410
    1790.209      537.400    25228.977    86998.410
    1790.324      571.200    25228.977    86998.410
    1790.443      571.000    25228.977    86998.410
    1790.562      552.100    25228.977    86998.410
    1790.684      539.400    25228.977    86998.410
    1790.799      583.900    25228.977    86998.410
    1790.916      572.900    25228.977    86998.410
    1791.037      520.700    25228.977    86998.410
    1791.159      564.300    25228.977    86998.410
    1791.272      537.000    25228.977    86998.410
    1791.384      468.600    25228.977    86998.410
    1791.502      565.100    25228.977    86998.410
    1791.619      576.600    25228.977    86998.410
    1791.738      535.500    25228.977    86998.410
    1791.860      566.600    25228.977    86998.410
    1791.980      548.700    25228.977    86998.410
    1792.100      561.200    25228.977    86998.410
    1792.216      552.700    25228.977    86998.410
    1792.335      534.200    25228.977    86998.410
    1792.449      575.800    25228.977    86998.410
    1792.565      568.900    25228.977    86998.410
    1792.685      539.700    25228.977    86998.410
    1792.804      564.700    25228.977    86998.410
    1792.918      573.600    25228.977    86998.410
    1793.037      558.200    25228.977    86998.410
    1793.158      538.900    25228.977    86998.410
    1793.277      565.800    25228.977    86998.410
    1793.392      556.300    25228.977    86998.410
    1793.511      568.600    25228.977    86998.410
    1793.631      534.500    25228.977    86998.410
    1793.745      581.000    25228.977    86998.410
    1793.862      561.100    25228.977    86998.410
    1793.981      526.800    25228.977    86998.410
    1794.101      554.900    25228.977    86998.410
    1794.219      563.700    25228.977    86998.410
    1794.336      577.600    25228.977    86998.410
    1794.454      526.800    25228.977    86998.410
    1794.574      553.300    25228.977    86998.410
    1794.688      573.900    25228.977    86998.410
    1794.804      561.300    25228.977    86998.410
    1794.924      542.100    25228.977    86998.410
    1795.038      576.800    25228.977    86998.410
    1795.154      565.000    25228.977    86998.410
    1795.275      534.300    25228.977    86998.410
    1795.395      564.700    25228.977    86998.410
    1795.511      577.800    25228.977    86998.410
    1795.628      565.800    25228.977    86998.410
    1795.749      537.000    25228.977    86998.410
    1795.865      564.100    25228.977    86998.410
    1795.980      573.500    25228.977    86998.410
    1796.100      532.800    25228.977    86998.410
    1796.221      559.500    25228.977    86998.410
    1796.342      547.000    25228.977    86998.410
    1796.457      575.600    25228.977    86998.410
    1796.575      560.800    25228.977    86998.410
    1796.695      533.200    25228.977    86998.410
    1796.809      579.200    25228.977    86998.410
    1796.926      554.100    25228.977    86998.410
    1797.047      549.400    25228.977    86998.410
    1797.163      571.000    25228.977    86998.410
    1797.281      571.600    25228.977    86998.410
    1797.401      529.000    25228.977    86998.410
    1797.517      565.100    25228.977    86998.410
    1797.633      567.400    25228.977    86998.410
    1797.753      528.700    25228.977    86998.410
    1797.867      570.700    25228.977    86998.410
    1797.985      562.900    25228.977    86998.410
    1798.107      524.800    25228.977    86998.410
    1798.225      556.300    25228.977    86998.410
    1798.341      581.800    25228.977    86998.410
    1798.460      548.900    25228.977    86998.410
    1798.580      541.200    25228.977    86998.410
    1798.697      579.600    25228.977    86998.410
    1798.815      540.300    25228.977    86998.410
    1798.935      542.300    25228.977    86998.410
    1799.048      574.200    25228.977    86998.410
    1799.166      569.300    25228.977    86998.410
    1799.286      548.800    25228.977    86998.410
    1799.406      555.400    25228.977    86998.410
    1799.519      578.100    25228.977    86998.410
    1799.637      564.600    25228.977    86998.410
    1799.758      533.700    25228.977    86998.410
    1799.873      578.500    25228.977    86998.410
    1799.993      568.900    25228.977    86998.410
    1800.114      528.900    25228.977    86998.410
    1800.236      518.100    25228.977    86998.410
    1800.351      441.600    25228.977    86998.410
    1800.469      539.300    25228.977    86998.410
    1800.589      544.700    25228.977    86998.410
    1800.703      577.600    25228.977    86998.410
    1800.820      516.700    25228.977    86998.410
    1800.940      576.100    25228.977    86998.410
    1801.054      576.700    25228.977    86998.410
    1801.172      547.500    25228.977    86998.410
    1801.293      551.200    25228.977    86998.410
    1801.408      583.400    25228.977    86998.410
    1801.525      552.000    25228.977    86998.410
    1801.646      537.900    25228.977    86998.410
    1801.761      578.200    25228.977    86998.410
    1801.879      560.400    25228.977    86998.410
    1801.999      547.900    25228.977    86998.410
    1802.116      567.400    25228.977    86998.410
    1802.234      572.000    25228.977    86998.410
    1802.354      540.600    25228.977    86998.410
    1802.475      551.300    25228.977    86998.410
    1802.592      563.000    25228.977    86998.410
    1802.709      583.400    25228.977    86998.410
    1802.828      552.100    25228.977    86998.410
    1802.948      531.200    25228.977    86998.410
    1803.066      588.100    25228.977    86998.410
    1803.182      570.700    25228.977    86998.410
    1803.301      540.300    25228.977    86998.410
    1803.422      557.400    25228.977    86998.410
    1803.535      580.500    25228.977    86998.410
    1803.654      535.300    25228.977    86998.410
    1803.775      560.600    25228.977    86998.410
    1803.892      572.700    25228.977    86998.410
    1804.008      542.200    25228.977    86998.410
    1804.128      528.300    25228.977    86998.410
    1804.250      555.500    25228.977    86998.410
    1804.366      581.500    25228.977    86998.410
    1804.483      571.200    25228.977    86998.410
    1804.604      533.100    25228.977    86998.410
    1804.725      545.200    25228.977    86998.410
    1804.841      579.400    25228.977    86998.410
    1804.959      559.400    25228.977    86998.410
    1805.079      548.000    25228.977    86998.410
    1805.199      552.600    25228.977    86998.410
    1805.317      590.200    25228.977    86998.410
    1805.433      567.400    25228.977    86998.410
    1805.554      553.300    25228.977    86998.410
    1805.671      554.500    25228.977    86998.410
    1805.787      581.700    25228.977    86998.410
    1805.906      533.000    25228.977    86998.410
    1806.029      559.600    25228.977    86998.410
    1806.143      571.700    25228.977    86998.410
    1806.260      532.600    25228.977    86998.410
    1806.380      553.800    25228.977    86998.410
    1806.496      570.800    25228.977    86998.410
    1806.611      577.800    25228.977    86998.410
    1806.732      546.100    25228.977    86998.410
    1806.853      539.200    25228.977    86998.410
    1806.967      573.300    25228.977    86998.410
    1807.085      545.500    25228.977    86998.410
    1807.205      563.100    25228.977    86998.410
    1807.325      551.100    25228.977    86998.410
    1807.439      587.000    25228.977    86998.410
    1807.557      567.300    25228.977    86998.410
    1807.677      534.700    25228.977    86998.410
    1807.797      543.000    25228.977    86998.410
    1807.912      580.100    25228.977    86998.410
    1808.029      554.600    25228.977    86998.410
    1808.150      520.900    25228.977    86998.410
    1808.266      580.900    25228.977    86998.410
    1808.384      561.200    25228.977    86998.410
    1808.503      548.000    25228.977    86998.410
    1808.624      556.700    25228.977    86998.410
    1808.739      566.000    25228.977    86998.410
    1808.857      574.200    25228.977    86998.410
    1808.977      550.500    25228.977    86998.410
    1809.096      540.300    25228.977    86998.410
    1809.215      578.700    25228.977    86998.410
    1809.330      415.300    25228.977    86998.410
    1809.445      531.000    25228.977    86998.410
    1809.562      570.800    25228.977    86998.410
    1809.681      544.100    25228.977    86998.410
    1809.801      557.700    25228.977    86998.410
    1809.915      573.900    25228.977    86998.410
    1810.032      552.600    25228.977    86998.410
    1810.152      533.200    25228.977    86998.410
    1810.270      582.000    25228.977    86998.410
    1810.386      557.000    25228.977    86998.410
    1810.506      543.400    25228.977    86998.410
    1810.629      565.400    25228.977    86998.410
    1810.743      571.800    25228.977    86998.410
    1810.861      557.200    25228.977    86998.410
    1810.984      542.700    25228.977    86998.410
    1811.106      541.100    25228.977    86998.410
    1811.222      576.200    25228.977    86998.410
    1811.341      571.600    25228.977    86998.410
    1811.460      539.100    25228.977    86998.410
    1811.580      538.700    25228.977    86998.410
    1811.694      586.500    25228.977    86998.410
    1811.811      546.600    25228.977    86998.410
    1811.932      545.200    25228.977    86998.410
    1812.046      585.100    25228.977    86998.410
    1812.164      549.900    25228.977    86998.410
    1812.284      558.700    25228.977    86998.410
    1812.405      565.800    25228.977    86998.410
    1812.523      557.100    25228.977    86998.410
    1812.639      574.800    25228.977    86998.410
    1812.759      552.600    25228.977    86998.410
    1812.880      538.700    25228.977    86998.410
    1812.996      558.300    25228.977    86998.410
    1813.112      557.800    25228.977    86998.410
    1813.232      541.700    25228.977    86998.410
    1813.353      530.200    25228.977    86998.410
    1813.468      586.900    25228.977    86998.410
    1813.586      560.300    25228.977    86998.410
    1813.706      537.100    25228.977    86998.410
    1813.826      570.600    25228.977    86998.410
    1813.940      569.900    25228.977    86998.410
    1814.058      571.100    25228.977    86998.410
    1814.178      541.800    25228.977    86998.410
    1814.297      562.800    25228.977    86998.410
    1814.411      575.800    25228.977    86998.410
    1814.530      517.400    25228.977    86998.410
    1814.650      541.800    25228.977    86998.410
    1814.765      577.500    25228.977    86998.410
    1814.882      558.900    25228.977    86998.410
    1815.000      563.300    25228.977    86998.410
    1815.122      520.300    25228.977    86998.410
    1815.237      589.900    25228.977    86998.410
    1815.355      568.300    25228.977    86998.410
    1815.474      537.900    25228.977    86998.410
    1815.595      558.500    25228.977    86998.410
    1815.717      547.200    25228.977    86998.410
    1815.831      559.800    25228.977    86998.410
    1815.946      559.300    25228.977    86998.410
    1816.066      532.300    25228.977    86998.410
    1816.185      568.700    25228.977    86998.410
    1816.302      572.400    25228.977    86998.410
    1816.421      542.700    25228.977    86998.410
    1816.541      559.600    25228.977    86998.410
    1816.655      583.400    25228.977    86998.410
    1816.773      550.400    25228.977    86998.410
    1816.894      521.300    25228.977    86998.410
    1817.009      577.800    25228.977    86998.410
    1817.126      571.900    25228.977    86998.410
    1817.245      536.500    25228.977    86998.410
    1817.367      534.600    25228.977    86998.410
    1817.482      562.700    25228.977    86998.410
    1817.601      563.500    25228.977    86998.410
    1817.718      560.000    25228.977    86998.410
    1817.839      529.600    25228.977    86998.410
    1817.953      575.700    25228.977    86998.410
    1818.069      549.900    25228.977    86998.410
    1818.189      554.000    25228.977    86998.410
    1818.303      568.700    25228.977    86998.410
    1818.421      551.600    25228.977    86998.410
    1818.540      556.300    25228.977    86998.410
    1818.662      532.500    25228.977    86998.410
    1818.775      563.300    25228.977    86998.410
    1818.892      559.700    25228.977    86998.410
    1819.012      556.500    25228.977    86998.410
    1819.133      550.400    25228.977    86998.410
    1819.247      578.700    25228.977    86998.410
    1819.366      549.800    25228.977    86998.410
    1819.488      547.700    25228.977    86998.410
    1819.609      545.900    25228.977    86998.410
    1819.730      557.600    25228.977    86998.410
    1819.848      580.000    25228.977    86998.410
    1819.968      573.200    25228.977    86998.410
    1820.089      533.300    25228.977    86998.410
    1820.207      560.900    25228.977    86998.410
    1820.323      577.500    25228.977    86998.410
    1820.442      536.100    25228.977    86998.410
    1820.556      569.100    25228.977    86998.410
    1820.673      570.400    25228.977    86998.410
    1820.793      531.800    25228.977    86998.410
    1820.912      561.700    25228.977    86998.410
    1821.027      574.500    25228.977    86998.410
    1821.147      544.300    25228.977    86998.410
    1821.269      567.700    25228.977    86998.410
    1821.383      570.300    25228.977    86998.410
    1821.500      564.800    25228.977    86998.410
    1821.619      550.300    25228.977    86998.410
    1821.735      559.600    25228.977    86998.410
    1821.853      575.000    25228.977    86998.410
    1821.973      536.100    25228.977    86998.410
    1822.094      555.400    25228.977    86998.410
    1822.208      575.000    25228.977    86998.410
    1822.326      575.700    25228.977    86998.410
    1822.445      521.800    25228.977    86998.410
    1822.565      551.000    25228.977    86998.410
    1822.678      592.000    25228.977    86998.410
    1822.797      532.400    25228.977    86998.410
    1822.917      550.300    25228.977    86998.410
    1823.034      576.800    25228.977    86998.410
    1823.151      578.200    25228.977    86998.410
    1823.270      523.500    25228.977    86998.410
    1823.390      557.100    25228.977    86998.410
    1823.506      584.500    25228.977    86998.410
    1823.623      561.500    25228.977    86998.410
    1823.743      561.400    25228.977    86998.410
    1823.864      533.000    25228.977    86998.410
    1823.978      579.600    25228.977    86998.410
    1824.095      569.200    25228.977    86998.410
    1824.216      561.400    25228.977    86998.410
    1824.336      541.800    25228.977    86998.410
    1824.450      575.100    25228.977    86998.410
    1824.568      532.100    25228.977    86998.410
    1824.684      564.900    25228.977    86998.410
    1824.800      563.800    25228.977    86998.410
    1824.919      539.000    25228.977    86998.410
    1825.041      557.500    25228.977    86998.410
    1825.156      578.000    25228.977    86998.410
    1825.273      555.900    25228.977    86998.410
    1825.395      533.000    25228.977    86998.410
    1825.509      575.700    25228.977    86998.410
    1825.626      576.000    25228.977    86998.410
    1825.746      542.100    25228.977    86998.410
    1825.867      542.100    25228.977    86998.410
    1825.988      574.800    25228.977    86998.410
    1826.108      563.300    25228.977    86998.410
    1826.226      571.300    25228.977    86998.410
    1826.344      539.400    25228.977    86998.410
    1826.463      538.600    25228.977    86998.410
    1826.581      561.900    25228.977    86998.410
    1826.695      560.600    25228.977    86998.410
    1826.815      541.100    25228.977    86998.410
    1826.934      564.200    25228.977    86998.410
    1827.052      579.000    25228.977    86998.410
    1827.169      558.600    25228.977    86998.410
    1827.290      545.200    25228.977    86998.410
    1827.407      562.500    25228.977    86998.410
    1827.522      567.500    25228.977    86998.410
    1827.642      531.700    25228.977    86998.410
    1827.762      555.500    25228.977    86998.410
    1827.876      567.000    25228.977    86998.410
    1827.994      571.500    25228.977    86998.410
    1828.114      529.200    25228.977    86998.410
    1828.236      555.100    25228.977    86998.410
    1828.358      546.500    25228.977    86998.410
    1828.477      571.400    25228.977    86998.410
    1828.595      571.600    25228.977    86998.410
    1828.713      516.800    25228.977    86998.410
    1828.830      559.100    25228.977    86998.410
    1828.947      583.700    25228.977    86998.410
    1829.065      535.000    25228.977    86998.410
    1829.186      557.100    25228.977    86998.410
    1829.300      570.700    25228.977    86998.410
    1829.417      564.100    25228.977    86998.410
    1829.538      556.200    25228.977    86998.410
    1829.659      532.400    25228.977    86998.410
    1829.776      560.100    25228.977    86998.410
    1829.896      562.400    25228.977    86998.410
    1830.013      553.200    25228.977    86998.410
    1830.133      562.900    25228.977    86998.410
    1830.254      532.100    25228.977    86998.410
    1830.370      585.400    25228.977    86998.410
    1830.489      574.700    25228.977    86998.410
    1830.609      517.600    25228.977    86998.410
    1830.730      535.100    25228.977    86998.410
    1830.845      574.200    25228.977    86998.410
    1830.961      537.300    25228.977    86998.410
    1831.081      546.700    25228.977    86998.410
    1831.202      568.100    25228.977    86998.410
    1831.324      545.100    25228.977    86998.410
    1831.437      578.800    25228.977    86998.410
    1831.555      545.600    25228.977    86998.410
    1831.675      539.300    25228.977    86998.410
    1831.795      565.400    25228.977    86998.410
    1831.910      573.800    25228.977    86998.410
    1832.028      526.900    25228.977    86998.410
    1832.148      567.200    25228.977    86998.410
    1832.264      591.900    25228.977    86998.410
    1832.382      512.600    25228.977    86998.410
    1832.502      550.100    25228.977    86998.410
    1832.616      579.300    25228.977    86998.410
    1832.736      570.200    25228.977    86998.410
    1832.856      531.800    25228.977    86998.410
    1832.979      562.500    25228.977    86998.410
    1833.098      570.100    25228.977    86998.410
    1833.216      567.700    25228.977    86998.410
    1833.332      546.300    25228.977    86998.410
    1833.452      564.400    25228.977    86998.410
    1833.573      562.500    25228.977    86998.410
    1833.692      567.400    25228.977    86998.410
    1833.806      577.600    25228.977    86998.410
    1833.925      524.800    25228.977    86998.410
    1834.046      557.000    25228.977    86998.410
    1834.160      580.800    25228.977    86998.410
    1834.278      542.200    25228.977    86998.410
    1834.399      541.300    25228.977    86998.410
    1834.518      554.000    25228.977    86998.410
    1834.634      562.300    25228.977    86998.410
    1834.751      560.000    25228.977    86998.410
    1834.872      551.100    25228.977    86998.410
    1834.987      574.300    25228.977    86998.410
    1835.106      567.700    25228.977    86998.410
    1835.225      560.400    25228.977    86998.410
    1835.346      552.300    25228.977    86998.410
    1835.463      544.900    25228.977    86998.410
    1835.580      587.900    25228.977    86998.410
    1835.697      538.900    25228.977    86998.410
    1835.817      542.900    25228.977    86998.410
    1835.931      490.500    25228.977    86998.410
    1836.051      522.600    25228.977    86998.410
    1836.173      554.800    25228.977    86998.410
    1836.287      573.500    25228.977    86998.410
    1836.405      568.000    25228.977    86998.410
    1836.525      537.500    25228.977    86998.410
    1836.640      577.000    25228.977    86998.410
    1836.758      560.700    25228.977    86998.410
    1836.878      555.900    25228.977    86998.410
    1836.995      561.800    25228.977    86998.410
    1837.113      565.400    25228.977    86998.410
    1837.234      517.500    25228.977    86998.410
    1837.353      559.600    25228.977    86998.410
    1837.471      556.600    25228.977    86998.410
    1837.587      566.600    25228.977    86998.410
    1837.704      542.400    25228.977    86998.410
    1837.822      558.500    25228.977    86998.410
    1837.936      584.200    25228.977    86998.410
    1838.055      539.500    25228.977    86998.410
    1838.176      552.600    25228.977    86998.410
    1838.294      583.400    25228.977    86998.410
    1838.411      572.100    25228.977    86998.410
    1838.530      528.800    25228.977    86998.410
    1838.651      562.800    25228.977    86998.410
    1838.764      580.900    25228.977    86998.410
    1838.883      559.900    25228.977    86998.410
    1839.006      540.800    25228.977    86998.410
    1839.120      577.300    25228.977    86998.410
    1839.241      565.600    25228.977    86998.410
    1839.361      513.800    25228.977    86998.410
    1839.482      549.900    25228.977    86998.410
    1839.601      550.600    25228.977    86998.410
    1839.718      573.300    25228.977    86998.410
    1839.836      535.000    25228.977    86998.410
    1839.956      562.900    25228.977    86998.410
    1840.076      546.700    25228.977    86998.410
    1840.190      579.900    25228.977    86998.410
    1840.309      568.400    25228.977    86998.410
    1840.429      544.400    25228.977    86998.410
    1840.547      563.600    25228.977    86998.410
    1840.662      569.700    25228.977    86998.410
    1840.781      539.000    25228.977    86998.410
    1840.901      557.900    25228.977    86998.410
    1841.020      551.300    25228.977    86998.410
    1841.137      574.200    25228.977    86998.410
    1841.256      551.200    25228.977    86998.410
    1841.377      543.200    25228.977    86998.410
    1841.490      577.600    25228.977    86998.410
    1841.609      554.200    25228.977    86998.410
    1841.728      518.600    25228.977    86998.410
    1841.847      559.500    25228.977    86998.410
    1841.965      586.200    25228.977    86998.410
    1842.081      547.200    25228.977    86998.410
    1842.200      563.800    25228.977    86998.410
    1842.320      531.800    25228.977    86998.410
    1842.438      593.200    25228.977    86998.410
    1842.554      565.100    25228.977    86998.410
    1842.674      550.800    25228.977    86998.410
    1842.789      573.300    25228.977    86998.410
    1842.905      570.700    25228.977    86998.410
    1843.025      539.800    25228.977    86998.410
    1843.143      558.300    25228.977    86998.410
    1843.260      550.800    25228.977    86998.410
    1843.377      566.100    25228.977    86998.410
    1843.498      530.500    25228.977    86998.410
    1843.613      575.200    25228.977    86998.410
    1843.730      572.700    25228.977    86998.410
    1843.851      524.000    25228.977    86998.410
    1843.973      558.400    25228.977    86998.410
    1844.091      580.800    25228.977    86998.410
    1844.207      567.200    25228.977    86998.410
    1844.326      538.000    25228.977    86998.410
    1844.446      570.800    25228.977    86998.410
    1844.560      584.900    25228.977    86998.410
    1844.678      554.700    25228.977    86998.410
    1844.798      528.100    25228.977    86998.410
    1844.913      577.800    25228.977    86998.410
    1845.030      562.700    25228.977    86998.410
    1845.150      538.600    25228.977    86998.410
    1845.265      575.700    25228.977    86998.410
    1845.383      548.700    25228.977    86998.410
    1845.501      524.900    25228.977    86998.410
    1845.616      568.600    25228.977    86998.410
    1845.734      579.300    25228.977    86998.410
    1845.854      548.200    25228.977    86998.410
    1845.975      553.200    25228.977    86998.410
    1846.098      540.400    25228.977    86998.410
    1846.213      582.500    25228.977    86998.410
    1846.330      570.200    25228.977    86998.410
    1846.450      550.100    25228.977    86998.410
    1846.570      553.800    25228.977    86998.410
    1846.687      573.000    25228.977    86998.410
    1846.804      552.900    25228.977    86998.410
    1846.924      551.000    25228.977    86998.410
    1847.038      575.400    25228.977    86998.410
    1847.154      532.700    25228.977    86998.410
    1847.274      560.800    25228.977    86998.410
    1847.389      577.800    25228.977    86998.410
    1847.507      548.000    25228.977    86998.410
    1847.627      542.200    25228.977    86998.410
    1847.741      563.400    25228.977    86998.410
    1847.859      576.700    25228.977    86998.410
    1847.981      526.700    25228.977    86998.410
    1848.103      552.500    25228.977    86998.410
    1848.220      570.700    25228.977    86998.410
    1848.337      576.400    25228.977    86998.410
    1848.457      528.100    25228.977    86998.410
    1848.577      553.000    25228.977    86998.410
    1848.692      578.600    25228.977    86998.410
    1848.809      559.400    25228.977    86998.410
    1848.930      533.700    25228.977    86998.410
    1849.044      575.500    25228.977    86998.410
    1849.161      575.000    25228.977    86998.410
    1849.281      555.700    25228.977    86998.410
    1849.403      536.200    25228.977    86998.410
    1849.518      584.200    25228.977    86998.410
    1849.636      550.300    25228.977    86998.410
    1849.756      553.900    25228.977    86998.410
    1849.871      568.100    25228.977    86998.410
    1849.987      559.000    25228.977    86998.410
    1850.107      554.900    25228.977    86998.410
    1850.229      542.200    25228.977    86998.410
    1850.348      559.100    25228.977    86998.410
    1850.467      580.400    25228.977    86998.410
    1850.584      533.300    25228.977    86998.410
    1850.702      572.500    25228.977    86998.410
    1850.817      545.700    25228.977    86998.410
    1850.935      570.600    25228.977    86998.410
    1851.054      534.000    25228.977    86998.410
    1851.175      569.600    25228.977    86998.410
    1851.292      577.300    25228.977    86998.410
    1851.409      572.500    25228.977    86998.410
    1851.530      537.900    25228.977    86998.410
    1851.652      540.800    25228.977    86998.410
    1851.769      585.200    25228.977    86998.410
    1851.887      550.900    25228.977    86998.410
    1852.007      552.300    25228.977    86998.410
    1852.129      551.600    25228.977    86998.410
    1852.246      580.600    25228.977    86998.410
    1852.364      550.000    25228.977    86998.410
    1852.487      545.400    25228.977    86998.410
    1852.608      543.400    25228.977    86998.410
    1852.723      553.600    25228.977    86998.410
    1852.841      572.500    25228.977    86998.410
    1852.959      526.100    25228.977    86998.410
    1853.075      563.800    25228.977    86998.410
    1853.190      575.700    25228.977    86998.410
    1853.310      527.300    25228.977    86998.410
    1853.429      562.000    25228.977    86998.410
    1853.544      582.800    25228.977    86998.410
    1853.663      554.500    25228.977    86998.410
    1853.784      544.100    25228.977    86998.410
    1853.901      576.700    25228.977    86998.410
    1854.018      579.200    25228.977    86998.410
    1854.137      529.800    25228.977    86998.410
    1854.258      575.700    25228.977    86998.410
    1854.375      552.100    25228.977    86998.410
    1854.490      568.400    25228.977    86998.410
    1854.610      532.900    25228.977    86998.410
    1854.732      526.700    25228.977    86998.410
    1854.850      576.000    25228.977    86998.410
    1854.968      572.400    25228.977    86998.410
    1855.086      548.100    25228.977    86998.410
    1855.207      532.300    25228.977    86998.410
    1855.327      565.600    25228.977    86998.410
    1855.441      587.700    25228.977    86998.410
    1855.561      537.200    25228.977    86998.410
    1855.681      557.800    25228.977    86998.410
    1855.794      571.900    25228.977    86998.410
    1855.912      552.500    25228.977    86998.410
    1856.031      558.500    25228.977    86998.410
    1856.148      563.800    25228.977    86998.410
    1856.263      564.300    25228.977    86998.410
    1856.383      551.200    25228.977    86998.410
    1856.505      542.100    25228.977    86998.410
    1856.621      581.400    25228.977    86998.410
    1856.738      552.900    25228.977    86998.410
    1856.859      556.100    25228.977    86998.410
    1856.980      529.500    25228.977    86998.410
    1857.098      579.300    25228.977    86998.410
    1857.217      574.500    25228.977    86998.410
    1857.336      547.200    25228.977    86998.410
    1857.456      543.800    25228.977    86998.410
    1857.571      575.500    25228.977    86998.410
    1857.688      537.000    25228.977    86998.410
    1857.809      567.800    25228.977    86998.410
    1857.923      575.200    25228.977    86998.410
    1858.040      550.200    25228.977    86998.410
    1858.159      549.400    25228.977    86998.410
    1858.274      576.400    25228.977    86998.410
    1858.389      568.600    25228.977    86998.410
    1858.509      523.000    25228.977    86998.410
    1858.624      563.800    25228.977    86998.410
    1858.741      576.100    25228.977    86998.410
    1858.860      546.400    25228.977    86998.410
    1858.983      521.900    25228.977    86998.410
    1859.103      556.900    25228.977    86998.410
    1859.219      572.500    25228.977    86998.410
    1859.338      558.500    25228.977    86998.410
    1859.457      535.100    25228.977    86998.410
    1859.572      577.600    25228.977    86998.410
    1859.690      553.200    25228.977    86998.410
    1859.811      528.200    25228.977    86998.410
    1859.931      560.400    25228.977    86998.410
    1860.045      583.500    25228.977    86998.410
    1860.163      552.100    25228.977    86998.410
    1860.283      549.400    25228.977    86998.410
    1860.401      554.600    25228.977    86998.410
    1860.520      576.700    25228.977    86998.410
    1860.636      549.400    25228.977    86998.410
    1860.757      560.800    25228.977    86998.410
    1860.879      545.900    25228.977    86998.410
    1860.995      568.500    25228.977    86998.410
    1861.111      551.400    25228.977    86998.410
    1861.231      554.100    25228.977    86998.410
    1861.352      546.600    25228.977    86998.410
    1861.467      576.700    25228.977    86998.410
    1861.584      538.900    25228.977    86998.410
    1861.705      539.400    25228.977    86998.410
    1861.820      589.000    25228.977    86998.410
    1861.937      549.200    25228.977    86998.410
    1862.057      553.300    25228.977    86998.410
    1862.179      543.000    25228.977    86998.410
    1862.296      582.600    25228.977    86998.410
    1862.413      561.000    25228.977    86998.410
    1862.532      562.000    25228.977    86998.410
    1862.654      544.200    25228.977    86998.410
    1862.768      567.100    25228.977    86998.410
    1862.885      569.400    25228.977    86998.410
    1863.005      538.600    25228.977    86998.410
    1863.124      562.600    25228.977    86998.410
    1863.240      559.700    25228.977    86998.410
    1863.359      554.200    25228.977    86998.410
